"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3170000","PHMH320153170035087500018","20150805","","03","폐업","03","폐업","20200925","","","","","","","","서울특별시 금천구 가마산로 96, 106호 (가산동, 대륭테크노타운8차)","08501","미니스톱 가산테크노점","2020-09-25 10:16:15","U","2020-09-27 02:40:00.0","","189089.927764903    ","442569.300676147    ",""
"3170000","PHMH320153170035087500019","20150915","","03","폐업","03","폐업","20171030","","","","","","","","서울특별시 금천구 독산로 42 (시흥동)","08642","GS25 금천은행점","2017-10-30 15:08:09","I","2018-08-31 23:59:59.0","","191623.918087992    ","438766.981064195    ",""
"3170000","PHMH320153170035087500020","20150916","","04","취소/말소/만료/정지/중지","24","직권폐업","20201231","","","","","","","","서울특별시 금천구 시흥대로122길 23 (독산동)","08576","세븐일레븐 독산중앙점","2021-01-04 10:42:49","U","2021-01-06 02:40:00.0","","191048.933461066    ","440809.655756541    ",""
"3170000","PHMH320153170035087500021","20150930","","03","폐업","03","폐업","20161017","","","","","","","","서울특별시 금천구 시흥대로 163 (시흥동)","08638","미니스톱 금천힐스테이트점","2016-10-17 14:02:30","I","2018-08-31 23:59:59.0","","191301.680931935    ","438484.863131835    ","58"
"3170000","PHMH320153170035087500022","20151001","","01","영업/정상","13","영업중","","","","","894-8909","","","","서울특별시 금천구 시흥대로51길 23, 104호 (시흥동)","08635","GS25금천문일점","2015-10-02 09:23:36","I","2018-08-31 23:59:59.0","","191094.192836409    ","438750.327220146    ",""
"3170000","PHMH320153170035087500023","20151015","","03","폐업","03","폐업","20161004","","","","","","","","서울특별시 금천구 시흥대로56길 9, 17호 (시흥동)","08628","씨유 시흥샘길점","2016-10-04 14:26:15","I","2018-08-31 23:59:59.0","","191269.181999466    ","438945.628521766    ","66"
"3170000","PHMH320153170035087500024","20151020","","03","폐업","03","폐업","20201125","","","","","","","","서울특별시 금천구 시흥대로28길 35-27 (시흥동)","08651","세븐일레븐 금천하이츠점","2020-11-25 17:42:45","U","2020-11-27 02:40:00.0","","191603.584959355    ","437952.709304478    ","50"
"3170000","PHMH320153170035087500025","20151022","","03","폐업","03","폐업","20190517","","","","","","","","서울특별시 금천구 가산디지털2로 123, 1층 104호 (가산동, 월드메르디앙2차)","08505","미니스톱 가산월드점","2019-05-17 15:46:06","U","2019-05-19 02:40:00.0","","189202.600232089    ","441848.24299943     ","50.9"
"3170000","PHMH320153170035087500026","20151111","","03","폐업","03","폐업","20201215","","","","","","","","서울특별시 금천구 시흥대로63길 17 (시흥동)","08615","세븐일레븐 금천우림점","2020-12-15 15:33:46","U","2020-12-17 02:40:00.0","","190959.140148303    ","439191.747519834    ",""
"3170000","PHMH320153170035087500027","20151120","","03","폐업","03","폐업","20190201","","","","","","","","서울특별시 금천구 독산로41길 69, 1층 (시흥동)","08622","GS25 금천나래점","2019-02-01 14:56:46","U","2019-02-03 02:40:00.0","","191289.925390374    ","439528.795932489    ",""
"3170000","PHMH320153170035087500028","20151208","","03","폐업","03","폐업","20190507","","","","891-6525","","","","서울특별시 금천구 독산로29길 13 (시흥동)","08625","GS25 금천금하로점","2019-05-07 13:32:08","U","2019-05-09 02:40:00.0","","191500.317686712    ","439325.215721618    ","42.9"
"3170000","PHMH320153170035087500029","20151211","","01","영업/정상","13","영업중","","","","","839-3117","","","","서울특별시 금천구 시흥대로 406, 13호 (독산동)","08576","GS25 금천중앙","2015-12-14 09:38:06","I","2018-08-31 23:59:59.0","","190941.875019121    ","440840.345127303    ",""
"3170000","PHMH320153170035087500030","20151217","","03","폐업","03","폐업","20180704","","","","851-3451","","","","서울특별시 금천구 가산디지털1로 128, 109호 (가산동, 에스티엑스브이타워)","08507","올그린에스(주)","2018-07-04 16:46:36","I","2018-08-31 23:59:59.0","","189647.046752134    ","441677.096205358    ",""
"3170000","PHMH320153170035087500031","20151228","","03","폐업","03","폐업","20210305","","","","070-7756-2374","","","","서울특별시 금천구 두산로14길 18 (독산동)","08584","세븐일레븐 금천리온점","2021-03-05 14:39:47","U","2021-03-07 02:40:00.0","","190622.331952391    ","440783.065142501    ",""
"3170000","PHMH320163170035087500001","20160106","","03","폐업","03","폐업","20160929","","","","","","","","서울특별시 금천구 문성로 49 (독산동, 신건빌딩)","08549","세븐일레븐 문성로점","2016-09-29 13:39:14","I","2018-08-31 23:59:59.0","","191880.638256107    ","441656.167146869    ",""
"3170000","PHMH320163170035087500002","20160303","","01","영업/정상","13","영업중","","","","","02-863-4985","","","","서울특별시 금천구 가산로3길 13, 1층 (독산동)","08524","씨유금천예스점","2016-03-07 08:40:45","I","2018-08-31 23:59:59.0","","190629.409327883    ","441116.684830208    ","52"
"3170000","PHMH320163170035087500003","20160314","","01","영업/정상","13","영업중","","","","","02-803-1479","","","","서울특별시 금천구 독산로 159, 1층 (시흥동, 한성빌딩)","08621","GS25 금천능선점","2016-03-15 15:32:30","I","2018-08-31 23:59:59.0","","191468.424537185    ","439941.125926922    ",""
"3170000","PHMH320163170035087500004","20160329","","03","폐업","03","폐업","20161103","","","","","","","","서울특별시 금천구 가산디지털1로 30 (가산동, 에이스하이엔드타워10)","08591","미니스톱 금천에이스점","2016-11-03 10:23:06","I","2018-08-31 23:59:59.0","","189975.894746956    ","440742.223479611    ","66"
"3170000","PHMH320163170035087500005","20160407","","04","취소/말소/만료/정지/중지","24","직권폐업","20220519","","","","","","","","서울특별시 금천구 남부순환로 1384, 1층 (독산동, 영남빌딩)","08547","로그인편의점강남남부순환로점","2022-05-19 15:17:17","U","2021-12-04 22:01:00.0","","191481.675294989","441945.691459493",""
"3170000","PHMH320163170035087500006","2016-04-07","","03","폐업","03","폐업","2023-04-21","","","","","","","","서울특별시 금천구 시흥대로150길 21, 1층 (독산동)","08539","GS25독산한양점","2023-04-21 13:31:58","U","2022-12-03 22:03:00.0","","","",""
"3170000","PHMH320163170035087500007","20160415","","03","폐업","03","폐업","20161219","","","","","","","","서울특별시 금천구 가산디지털1로 25, 1층 102호 (가산동, 대륭테크노타운17차)","08594","미니스톱 가산타운점","2016-12-19 10:28:43","I","2018-08-31 23:59:59.0","","189863.599516869    ","440684.494000821    ","73"
"3170000","PHMH320163170035087500008","20160425","","03","폐업","03","폐업","20211228","","","","","","","","서울특별시 금천구 시흥대로73길 11, 상가동 1층 5,6,7호 (시흥동, 무지개아파트)","08613","GS25금천구청점","2021-12-28 13:30:22","U","2021-12-31 02:40:00.0","","190932.076039993    ","439328.50476394     ","54"
"3170000","PHMH320163170035087500009","20160503","","03","폐업","03","폐업","20201217","","","","","","","","서울특별시 금천구 독산로73길 13, 1층 (독산동)","08581","위드미독산로점","2020-12-17 13:51:25","U","2020-12-19 02:40:00.0","","191180.641522042    ","440621.121423426    ","66"
"3170000","PHMH320163170035087500010","20160502","","03","폐업","03","폐업","20190902","","","","","","","","서울특별시 금천구 독산로72길 50, 1층 (독산동)","08558","CU독산AK점","2019-09-02 16:07:30","U","2019-09-04 02:40:00.0","","191486.71157808     ","440689.088502186    ","115"
"3170000","PHMH320163170035087500011","20160510","","03","폐업","03","폐업","20220318","","","","","","","","서울특별시 금천구 금하로24가길 4, 1층 (시흥동)","08644","GS25 시흥별장점","2022-03-18 10:46:49","U","2022-03-20 02:40:00.0","","191851.767471121    ","438552.144226235    ","82.5"
"3170000","PHMH320163170035087500012","20160706","","03","폐업","03","폐업","20211018","","","","","","","","서울특별시 금천구 독산로50길 66 (시흥동, 794)","08565","세븐일레븐 금천한울중학교점","2021-10-18 13:51:55","U","2021-10-20 02:40:00.0","","191777.045113294    ","440033.814894082    ","0"
"3170000","PHMH320163170035087500013","20160718","","03","폐업","03","폐업","20170105","","","","","","","","서울특별시 금천구 시흥대로28길 35, 1층 (시흥동)","08651","씨유 금산초교점","2017-01-05 10:45:28","I","2018-08-31 23:59:59.0","","191595.745126858    ","437818.53216611     ",""
"3170000","PHMH320163170035087500014","20160726","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 독산로40길 71 (시흥동, 근생주택)","08566","씨유 시흥믿음점","2016-07-26 15:51:20","I","2018-08-31 23:59:59.0","","191810.577067081    ","439924.699885705    ","66"
"3170000","PHMH320163170035087500015","20160725","","03","폐업","03","폐업","20201110","","","","","","","","서울특별시 금천구 시흥대로148길 27 (독산동)","08539","(주)코리아세븐 독산문성점","2020-11-10 13:15:41","U","2020-11-12 02:40:00.0","","191114.945017656    ","441445.343037246    ","49.5"
"3170000","PHMH320163170035087500016","20160811","","03","폐업","03","폐업","20200806","","","","","","","","서울특별시 금천구 문성로 36 (독산동)","08551","위드미금천문성점","2020-08-06 14:52:09","U","2020-08-08 02:40:00.0","","191756.343265715    ","441602.307155679    ",""
"3170000","PHMH320163170035087500017","20160901","","03","폐업","03","폐업","20210429","","","","","","","","서울특별시 금천구 남부순환로126길 48, 1층 (독산동)","08547","씨유 독산호산나","2021-04-29 14:13:05","U","2021-05-01 02:40:00.0","","191683.57332144     ","441778.351919205    ",""
"3170000","PHMH320163170035087500018","20160906","","03","폐업","03","폐업","20180830","","","","","","","","서울특별시 금천구 벚꽃로 234, 107호 (가산동, 에이스하이엔드타워6차)","08513","미니스톱 가산하이엔드점","2018-08-30 18:15:12","I","2018-08-31 23:59:59.0","","189855.309927286    ","441540.894601732    ",""
"3170000","PHMH320163170035087500019","20160919","","03","폐업","03","폐업","20220608","","","","","","","","서울특별시 금천구 시흥대로63길 50, 1층 (시흥동)","08613","(주)코리아세븐 금천필승점","2022-06-08 16:55:44","U","2021-12-05 23:00:00.0","","190810.967767815","439263.896873032",""
"3170000","PHMH320163170035087500020","20161005","","03","폐업","03","폐업","20181005","","","","","","","","서울특별시 금천구 문성로 49, 1층 (독산동, 신건빌딩)","08549","세븐일레븐 문성로점","2018-10-08 14:41:20","U","2018-10-10 02:35:37.0","","191880.638256107    ","441656.167146869    ",""
"3170000","PHMH320163170035087500021","20161005","","03","폐업","03","폐업","20210510","","","","","","","","서울특별시 금천구 시흥대로56길 9, 1층 (시흥동)","08628","씨유 시흥샘길점","2021-05-10 10:55:47","U","2021-05-12 02:40:00.0","","191269.181999466    ","438945.628521766    ",""
"3170000","PHMH320163170035087500022","20161005","","03","폐업","03","폐업","20180914","","","","","","","","서울특별시 금천구 삼성산길 11, 1층 (시흥동)","08654","GS25 금성삼성산","2018-09-14 14:23:54","U","2018-09-14 23:59:59.0","","191507              ","436891              ",""
"3170000","PHMH320163170035087500023","20161005","","03","폐업","03","폐업","20170324","","","","","","","","서울특별시 금천구 금하로14길 6, 1층 (시흥동)","08628","GS25 시흥금빛점","2017-03-24 10:14:05","I","2018-08-31 23:59:59.0","","191416.757996734    ","439015.961045748    ",""
"3170000","PHMH320163170035087500024","20161013","","03","폐업","03","폐업","20210901","","","","","","","","서울특별시 금천구 독산로64길 10, 1층 (독산동)","08562","씨유 독산정훈점","2021-09-02 13:06:09","U","2021-09-04 02:40:00.0","","191379.478618508    ","440304.334651266    ","0"
"3170000","PHMH320163170035087500025","20161017","","03","폐업","03","폐업","20180817","","","","","","","","서울특별시 금천구 시흥대로 163, 1층 (시흥동)","08638","미니스톱 금천힐스테이트점","2018-08-17 13:53:17","I","2018-08-31 23:59:59.0","","191301.680931935    ","438484.863131835    ",""
"3170000","PHMH320163170035087500026","2016-10-24","","03","폐업","03","폐업","2023-02-03","","","","","","","","서울특별시 금천구 독산로24길 15, 1층 (시흥동)","08570","GS25 금천독산로점","2023-02-03 13:28:28","U","2022-12-02 00:05:00.0","","","",""
"3170000","PHMH320163170035087500027","20161020","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 독산로75길 34, 1층 (독산동)","08577","GS25 독산우정점","2016-10-24 17:36:09","I","2018-08-31 23:59:59.0","","191133.472730467    ","440792.329664289    ",""
"3170000","PHMH320163170035087500028","20161031","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 시흥대로26길 37, 1층 1호 (시흥동, 영림팰리스)","08652","GS25 금천영림점","2016-10-31 14:05:15","I","2018-08-31 23:59:59.0","","191596.515709775    ","437759.995574674    ",""
"3170000","PHMH320163170035087500029","20161031","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 금하로 793, 404호 (시흥동, 벽산1단지아파트)","08655","GS25 금천벽산타운점","2016-10-31 13:35:33","I","2018-08-31 23:59:59.0","","192754.34619252     ","438827.143732711    ",""
"3170000","PHMH320163170035087500030","20161031","","03","폐업","03","폐업","20180302","","","","","","","","서울특별시 금천구 독산로64길 70, 1층 (독산동)","08561","GS25 정훈사랑점","2018-03-02 17:24:23","I","2018-08-31 23:59:59.0","","191608.467064345    ","440489.095174142    ",""
"3170000","PHMH320163170035087500031","20161031","","03","폐업","03","폐업","20211005","","","","","","","","서울특별시 금천구 시흥대로104길 54, 1층 (독산동)","08618","GS25 독산사랑점","2021-10-05 10:24:44","U","2021-10-07 02:40:00.0","","191141.596271411    ","440238.893438731    ","0"
"3170000","PHMH320163170035087500032","20161109","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 시흥대로153길 89, 1층 (가산동)","08532","GS25 가산태양점","2016-11-09 17:24:35","I","2018-08-31 23:59:59.0","","190535.904870884    ","441554.623217523    ",""
"3170000","PHMH320163170035087500033","20161122","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 은행나무로 6 (시흥동, 대하빌딩)","08631","(주)코리아세븐 금천은행나무로점","2016-11-23 11:14:20","I","2018-08-31 23:59:59.0","","191388.245934846    ","438643.134944995    ",""
"3170000","PHMH320163170035087500034","20161129","","03","폐업","03","폐업","20201013","","","","","","","","서울특별시 금천구 독산로106길 19 (독산동)","08547","GS25금천왕창점","2020-10-13 20:01:26","U","2020-10-15 02:40:00.0","","191521.396317755    ","441767.558563745    ",""
"3170000","PHMH320163170035087500035","20161129","","03","폐업","03","폐업","20181127","","","","","","","","서울특별시 금천구 범안로 1130, 107호 (가산동, 디지털엠파이어빌딩)","08595","미니스톱 가산엠파이어점","2018-11-27 12:29:42","U","2018-11-29 02:40:00.0","","189978.050925581    ","440363.954453659    ",""
"3170000","PHMH320163170035087500036","20161212","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 범안로12길 15, 101동 101호 (독산동, 삼환아파트)","08602","GS25금천사랑점","2016-12-12 10:33:26","I","2018-08-31 23:59:59.0","","190394.457992377    ","440407.013325687    ",""
"3170000","PHMH320163170035087500037","20161214","","03","폐업","03","폐업","20171218","","","","","","","","서울특별시 금천구 시흥대로47길 18 (시흥동)","08635","이마트24 금천그린점","2017-12-18 09:18:02","I","2018-08-31 23:59:59.0","","191190.392936618    ","438665.032488311    ",""
"3170000","PHMH320173170035087500001","20170109","","03","폐업","03","폐업","20190503","","","","","","","","서울특별시 금천구 시흥대로28길 35, 1층 (시흥동)","08651","씨유 금산초교점","2019-05-03 09:17:13","U","2019-05-05 02:40:00.0","","191595.745126858    ","437818.53216611     ",""
"3170000","PHMH320173170035087500002","20170118","","03","폐업","03","폐업","20181001","","","","","","","","서울특별시 금천구 시흥대로2길 8 (시흥동, 대아약국)","08654","씨유 금천석수점","2018-10-08 15:05:20","U","2018-10-10 02:35:37.0","","191415.30250909     ","436946.358720615    ","50"
"3170000","PHMH320173170035087500003","20170123","","03","폐업","03","폐업","20210706","","","","","","","","서울특별시 금천구 벚꽃로6길 3, 지1층 비04호 (독산동, 이랜드해가든아파트)","08607","GS25 금천해가든점","2021-07-06 13:44:51","U","2021-07-08 02:40:00.0","","190587.95875200000  ","440204.01847100000  ","0"
"3170000","PHMH320173170035087500004","20170126","","01","영업/정상","13","영업중","","","","","02-851-8626","","","서울특별시 금천구 가산동 146-16","서울특별시 금천구 남부순환로112길 32, 1층 (가산동)","08528","씨유 뉴금천가산점","2022-01-18 09:27:18","U","2022-01-20 02:40:00.0","","190573.847842989    ","441717.067269148    ","0"
"3170000","PHMH320173170035087500005","20170220","","03","폐업","03","폐업","20211005","","","","","","","","서울특별시 금천구 시흥대로152길 25, 112호 (독산동, 신도아파트)","08536","씨유독산신도점","2021-10-05 10:25:26","U","2021-10-07 02:40:00.0","","191106.044793348    ","441695.353875235    ","0"
"3170000","PHMH320173170035087500006","20170306","","03","폐업","03","폐업","20190701","","","","","","","","서울특별시 금천구 벚꽃로 40, 상가동 120호 (독산동, 금천롯데캐슬골드파크1차아파트)","08608","GS25 독산캐슬점","2019-07-01 17:33:41","U","2019-07-03 02:40:00.0","","190630              ","439645              ",""
"3170000","PHMH320173170035087500007","20170306","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 독산로108길 101, 1층 (독산동)","08548","GS25 독산푸르지오점","2017-03-06 11:00:24","I","2018-08-31 23:59:59.0","","191924.359561902    ","442020.847866148    ",""
"3170000","PHMH320173170035087500008","20170313","","03","폐업","03","폐업","20190304","","","","","","","","서울특별시 금천구 독산로40길 45 (시흥동)","08566","GS25 금천한빛점","2019-03-04 15:54:45","U","2019-03-06 02:40:00.0","","191693.188340155    ","439868.816886866    ",""
"3170000","PHMH320173170035087500009","20170317","","03","폐업","03","폐업","20220406","","","","","","","","서울특별시 금천구 시흥대로64길 13, 1층 (시흥동)","08626","GS25 금천희명점","2022-04-06 15:15:44","U","2021-12-04 00:08:00.0","","191165.584568416","439286.523513475",""
"3170000","PHMH320173170035087500010","20170317","","03","폐업","03","폐업","20190701","","","","","","","","서울특별시 금천구 독산로22길 17, C동 101호 (시흥동)","08572","씨유 시흥첼시점","2019-07-01 17:12:10","U","2019-07-03 02:40:00.0","","191726              ","439069              ",""
"3170000","PHMH320173170035087500011","20170323","","03","폐업","03","폐업","20180724","","","","","","","","서울특별시 금천구 벚꽃로 40, 113동 110호 (독산동, 금천롯데캐슬골드파크1차아파트)","08608","이마트24 금천롯데캐슬골드점","2018-07-25 13:31:33","I","2018-08-31 23:59:59.0","","190630              ","439645              ",""
"3170000","PHMH320173170035087500012","20170323","","03","폐업","03","폐업","20191011","","","","","","","","서울특별시 금천구 서부샛길 528, 1층 103호 (가산동, 미소지움)","08505","GS25가산미소점","2019-10-11 16:00:21","U","2019-10-13 02:40:00.0","","189302.09145500000  ","441888.06304700000  ",""
"3170000","PHMH320173170035087500013","20170403","","03","폐업","03","폐업","20190524","","","","","","","","서울특별시 금천구 금하로14길 6, 1층 (시흥동)","08628","GS25 시흥금빛점","2019-05-24 13:31:00","U","2019-05-26 02:40:00.0","","191416.757996734    ","439015.961045748    ",""
"3170000","PHMH320173170035087500014","20170426","","03","폐업","03","폐업","20180517","","","","","","","","서울특별시 금천구 남부순환로126길 69 (독산동)","08549","GS25독산문성점","2018-05-17 14:23:50","I","2018-08-31 23:59:59.0","","191760.000766307    ","441692.400149135    ",""
"3170000","PHMH320173170035087500015","20170426","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 시흥대로39길 48-16 (시흥동)","08637","GS25금천하늘정원점","2017-04-26 11:52:38","I","2018-08-31 23:59:59.0","","191169.954440679    ","438349.747046881    ",""
"3170000","PHMH320173170035087500016","20170502","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 독산로 26-1, 1층 (시흥동)","08649","씨유시흥독산로점","2017-05-02 13:33:08","I","2018-08-31 23:59:59.0","","191595.776249523    ","438615.804809088    ",""
"3170000","PHMH320173170035087500017","20170519","","03","폐업","03","폐업","20190318","","","","","","","","서울특별시 금천구 금하로23길 32 (시흥동)","08574","GS25시흥은행점","2019-03-18 15:08:58","U","2019-03-20 02:40:00.0","","191869.753505001    ","438948.850924592    ",""
"3170000","PHMH320173170035087500018","20170529","","03","폐업","03","폐업","20190619","","","","","","","","서울특별시 금천구 가산로7길 53, 1층 (가산동)","08520","(주)코리아세븐 가산로점","2019-06-19 14:07:09","U","2019-06-21 02:40:00.0","","190251.771509522    ","441357.426020569    ",""
"3170000","PHMH320173170035087500019","20170531","","03","폐업","03","폐업","20210416","","","","","","","","서울특별시 금천구 벚꽃로24길 14 (가산동)","08518","GS25가산용주점","2021-04-16 10:03:26","U","2021-04-18 02:40:00.0","","189951.567774536    ","441278.590689047    ",""
"3170000","PHMH320173170035087500020","20170613","","03","폐업","03","폐업","20190531","","","","","","","","서울특별시 금천구 금하로 750, 상가1동 106호 (시흥동, 관악우방아파트)","08645","GS25시흥우방점","2019-05-31 14:25:45","U","2019-06-02 02:40:00.0","","192297.91598261     ","438580.148239494    ",""
"3170000","PHMH320173170035087500021","20170621","","03","폐업","03","폐업","20200116","","","","","","08520 ","","서울특별시 금천구 가산로 89, 1층 102호 (가산동, 대명U타운)","08520","세븐일레븐 가산광진점","2020-01-16 10:47:38","U","2020-01-18 02:40:00.0","","190576.608066861    ","441306.841473561    ",""
"3170000","PHMH320173170035087500022","20170622","","03","폐업","03","폐업","20210730","","","","","","","","서울특별시 금천구 독산로 313 (독산동)","08542","GS25독산반수","2021-07-30 13:25:16","U","2021-08-01 02:40:00.0","","191372.117436323    ","441413.396592601    ","0"
"3170000","PHMH320173170035087500023","20170622","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 독산로10길 55 (시흥동)","08644","씨유시흥승리점","2020-07-28 16:27:03","U","2020-07-30 02:40:00.0","","191873.093917421    ","438679.346815363    ",""
"3170000","PHMH320173170035087500024","20170726","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 시흥대로123길 14, 101호 (독산동)","08523","CU금천코스모점","2017-07-27 10:03:36","I","2018-08-31 23:59:59.0","","190844.944892204    ","440930.462360108    ","132"
"3170000","PHMH320173170035087500025","20170727","","01","영업/정상","13","영업중","","","","","867-7360","","","","서울특별시 금천구 독산로74길 21 (독산동)","08557","GS25독산정심점","2017-07-27 17:40:23","I","2018-08-31 23:59:59.0","","191422.866970696    ","440728.833328677    ","45"
"3170000","PHMH320173170035087500026","20170829","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 남부순환로112길 15, 1층 (가산동)","08529","GS25가산본점","2017-08-29 17:34:58","I","2018-08-31 23:59:59.0","","190645.54497914     ","441751.642807252    ",""
"3170000","PHMH320173170035087500027","20170911","","03","폐업","03","폐업","20211018","","","","","","","","서울특별시 금천구 독산로36길 45 (시흥동)","08568","세븐일레븐 시흥월드점","2021-10-18 13:51:40","U","2021-10-20 02:40:00.0","","191709.891699114    ","439777.580625626    ","0"
"3170000","PHMH320173170035087500028","20170919","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 독산로35길 13, 1층 (시흥동)","08625","지에스25 금천가온점","2022-09-23 15:54:58","U","2021-12-08 22:05:00.0","","191483.703585343","439538.259181619",""
"3170000","PHMH320173170035087500029","20170919","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 가산디지털1로 186, 에이동 104호 (가산동, 제이플라츠)","08502","씨유 가산디지털단지역점","2017-09-20 09:35:49","I","2018-08-31 23:59:59.0","","189452.382474246    ","442205.867457803    ",""
"3170000","PHMH320173170035087500030","20171012","","03","폐업","03","폐업","20221201","","","","","","","","서울특별시 금천구 시흥대로84마길 21, 1층 (독산동)","08620","GS25 금천무지개점","2022-12-01 13:19:24","U","2021-11-02 00:03:00.0","","","",""
"3170000","PHMH320173170035087500031","20171017","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 벚꽃로 312-1, 1층 (가산동)","08509","씨유 가산벚꽃로점","2017-10-17 16:10:02","I","2018-08-31 23:59:59.0","","189568.89413595     ","442249.628138656    ",""
"3170000","PHMH320173170035087500032","20171027","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 독산로 42, 104.105호 (시흥동)","08642","GS25금천은행점","2017-10-27 09:33:17","I","2018-08-31 23:59:59.0","","191623.918087992    ","438766.981064195    ",""
"3170000","PHMH320173170035087500033","20171110","","03","폐업","03","폐업","20220802","","","","","","","","서울특별시 금천구 독산로 124 (시흥동)","08569","GS25 금천세광점","2022-08-02 16:47:47","U","2021-12-08 00:04:00.0","","191574.720278634","439580.769415713",""
"3170000","PHMH320173170035087500034","20171129","","03","폐업","03","폐업","20201229","","","","","","","","서울특별시 금천구 벚꽃로 30, 205동 118호 (독산동, 금천롯데캐슬골드파크2차)","08608","GS25 독산골드파크점","2020-12-29 17:16:55","U","2020-12-31 02:40:00.0","","","",""
"3170000","PHMH320173170035087500035","20171207","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 시흥대로138길 13, 1층 (독산동)","08544","CU 독산시장점","2017-12-07 10:12:57","I","2018-08-31 23:59:59.0","","191031.252607802    ","441192.101335396    ",""
"3170000","PHMH320173170035087500036","20171207","","03","폐업","03","폐업","20220922","","","","","","","","서울특별시 금천구 범안로 1228, 1층 (독산동)","08616","씨유 독산범안점","2022-09-22 13:13:53","U","2021-12-08 22:04:00.0","","190944.336427597","440465.549633937",""
"3170000","PHMH320173170035087500037","20171207","","03","폐업","03","폐업","20221011","","","","","","","","서울특별시 금천구 벚꽃로 30, 205층 104호 (독산동, 금천롯데캐슬골드파크2차)","08608","씨유 금천롯데캐슬2차점","2022-10-11 13:34:45","U","2021-10-30 23:03:00.0","","","",""
"3170000","PHMH320173170035087500038","20171207","","03","폐업","03","폐업","20190128","","","","","","","","서울특별시 금천구 독산로80길 42, 1층 (독산동)","08557","씨유 독산4동점","2019-01-28 15:20:07","U","2019-01-30 02:40:00.0","","191522.076189756    ","440906.531653018    ",""
"3170000","PHMH320173170035087500039","20171218","","03","폐업","03","폐업","20200819","","","","866-3046","","","서울특별시 금천구 시흥동 990번지 53호","서울특별시 금천구 시흥대로47길 18, 1층 (시흥동)","08635","이마트24 금천그린점","2020-08-19 17:04:56","U","2020-08-21 02:40:00.0","","191190.392936618    ","438665.032488311    ","21"
"3170000","PHMH320183170035087500001","20180108","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 범안로11길 18 (독산동, 대림상가아파트)","08586","씨유 독산대림점","2018-01-08 09:55:40","I","2018-08-31 23:59:59.0","","190347.856631013    ","440595.256975374    ",""
"3170000","PHMH320183170035087500002","20180111","","01","영업/정상","13","영업중","","","","","3665-1231","","","서울특별시 금천구 독산동 286번지 1호","서울특별시 금천구 시흥대로128길 10 (독산동)","08576","세븐일레븐 금천우체국점","2018-01-11 16:24:46","I","2018-08-31 23:59:59.0","","190979.628983256    ","440899.066501533    ","19"
"3170000","PHMH320183170035087500003","20180130","","03","폐업","03","폐업","20230130","","","","","","","","서울특별시 금천구 독산로 187, 102호 (독산동)","08618","GS25금천온누리","2023-01-30 13:30:51","U","2022-12-02 00:01:00.0","","","",""
"3170000","PHMH320183170035087500004","20180307","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 금천구 독산로64길 70, 1층 (독산동)","08561","GS25정훈사랑점","2018-03-08 09:34:10","I","2018-08-31 23:59:59.0","","191608.467064345    ","440489.095174142    ","39"
"3170000","PHMH320183170035087500005","20180307","","01","영업/정상","13","영업중","","","","","1477-0711/3284-8129","","08502 ","","서울특별시 금천구 가산디지털1로 222, 한국후지필름 복합주거시설 3호 (가산동)","08502","(주)코리아세븐 가산후지필름점","2018-05-16 16:58:32","I","2018-08-31 23:59:59.0","","189335.843297       ","442542.727582       ",""
"3170000","PHMH320183170035087500006","20180307","","01","영업/정상","13","영업중","","","","","892-2002","","","","서울특별시 금천구 독산로 3 (시흥동)","08631","GS25시흥뉴타운","2018-03-08 09:34:52","I","2018-08-31 23:59:59.0","","191397.796032306    ","438518.485081262    ","30"
